step,mode,current_altitude_ft,selected_altitude_ft,target_speed_kts,cmd_mode,cmd_vs_fpm,cmd_speed_kts,distance_to_next_nm
1798,PATH,-24641.7,3000,280,PATH,-1500,280,-2440.95
1799,PATH,-24666.7,3000,280,PATH,-1500,280,-2442.68
1800,PATH,-24691.7,3000,280,PATH,-1500,280,-2444.42
1801,PATH,-24716.7,3000,280,PATH,-1500,280,-2446.16
1802,PATH,-24741.7,3000,280,PATH,-1500,280,-2447.9
1803,PATH,-24766.7,3000,280,PATH,-1500,280,-2449.64
1804,PATH,-24791.7,3000,280,PATH,-1500,280,-2451.37
1805,PATH,-24816.7,3000,280,PATH,-1500,280,-2453.11
1806,PATH,-24841.7,3000,280,PATH,-1500,280,-2454.85
1807,PATH,-24866.7,3000,280,PATH,-1500,280,-2456.59
1808,PATH,-24891.7,3000,280,PATH,-1500,280,-2458.33
1809,PATH,-24916.7,3000,280,PATH,-1500,280,-2460.06
1810,PATH,-24941.7,3000,280,PATH,-1500,280,-2461.8
1811,PATH,-24966.7,3000,280,PATH,-1500,280,-2463.54
1812,PATH,-24991.7,3000,280,PATH,-1500,280,-2465.28
1813,PATH,-25016.7,3000,280,PATH,-1500,280,-2467.02
1814,PATH,-25041.7,3000,280,PATH,-1500,280,-2468.75
1815,PATH,-25066.7,3000,280,PATH,-1500,280,-2470.49
1816,PATH,-25091.7,3000,280,PATH,-1500,280,-2472.23
1817,PATH,-25116.7,3000,280,PATH,-1500,280,-2473.97
1818,PATH,-25141.7,3000,280,PATH,-1500,280,-2475.71
1819,PATH,-25166.7,3000,280,PATH,-1500,280,-2477.44
1820,PATH,-25191.7,3000,280,PATH,-1500,280,-2479.18
1821,PATH,-25216.7,3000,280,PATH,-1500,280,-2480.92
1822,PATH,-25241.7,3000,280,PATH,-1500,280,-2482.66
1823,PATH,-25266.7,3000,280,PATH,-1500,280,-2484.39
1824,PATH,-25291.7,3000,280,PATH,-1500,280,-2486.13
1825,PATH,-25316.7,3000,280,PATH,-1500,280,-2487.87
1826,PATH,-25341.7,3000,280,PATH,-1500,280,-2489.61
1827,PATH,-25366.7,3000,280,PATH,-1500,280,-2491.35
1828,PATH,-25391.7,3000,280,PATH,-1500,280,-2493.08
1829,PATH,-25416.7,3000,280,PATH,-1500,280,-2494.82
1830,PATH,-25441.7,3000,280,PATH,-1500,280,-2496.56
1831,PATH,-25466.7,3000,280,PATH,-1500,280,-2498.3
1832,PATH,-25491.7,3000,280,PATH,-1500,280,-2500.04
1833,PATH,-25516.7,3000,280,PATH,-1500,280,-2501.77
1834,PATH,-25541.7,3000,280,PATH,-1500,280,-2503.51
1835,PATH,-25566.7,3000,280,PATH,-1500,280,-2505.25
1836,PATH,-25591.7,3000,280,PATH,-1500,280,-2506.99
1837,PATH,-25616.7,3000,280,PATH,-1500,280,-2508.73
1838,PATH,-25641.7,3000,280,PATH,-1500,280,-2510.46
1839,PATH,-25666.7,3000,280,PATH,-1500,280,-2512.2
1840,PATH,-25691.7,3000,280,PATH,-1500,280,-2513.94
1841,PATH,-25716.7,3000,280,PATH,-1500,280,-2515.68
1842,PATH,-25741.7,3000,280,PATH,-1500,280,-2517.42
1843,PATH,-25766.7,3000,280,PATH,-1500,280,-2519.15
1844,PATH,-25791.7,3000,280,PATH,-1500,280,-2520.89
1845,PATH,-25816.7,3000,280,PATH,-1500,280,-2522.63
1846,PATH,-25841.7,3000,280,PATH,-1500,280,-2524.37
1847,PATH,-25866.7,3000,280,PATH,-1500,280,-2526.11
1848,PATH,-25891.7,3000,280,PATH,-1500,280,-2527.84
1849,PATH,-25916.7,3000,280,PATH,-1500,280,-2529.58
1850,PATH,-25941.7,3000,280,PATH,-1500,280,-2531.32
1851,PATH,-25966.7,3000,280,PATH,-1500,280,-2533.06
1852,PATH,-25991.7,3000,280,PATH,-1500,280,-2534.8
1853,PATH,-26016.7,3000,280,PATH,-1500,280,-2536.53
1854,PATH,-26041.7,3000,280,PATH,-1500,280,-2538.27
1855,PATH,-26066.7,3000,280,PATH,-1500,280,-2540.01
1856,PATH,-26091.7,3000,280,PATH,-1500,280,-2541.75
1857,PATH,-26116.7,3000,280,PATH,-1500,280,-2543.49
1858,PATH,-26141.7,3000,280,PATH,-1500,280,-2545.22
1859,PATH,-26166.7,3000,280,PATH,-1500,280,-2546.96
1860,PATH,-26191.7,3000,280,PATH,-1500,280,-2548.7
1861,PATH,-26216.7,3000,280,PATH,-1500,280,-2550.44
1862,PATH,-26241.7,3000,280,PATH,-1500,280,-2552.17
1863,PATH,-26266.7,3000,280,PATH,-1500,280,-2553.91
1864,PATH,-26291.7,3000,280,PATH,-1500,280,-2555.65
1865,PATH,-26316.7,3000,280,PATH,-1500,280,-2557.39
1866,PATH,-26341.7,3000,280,PATH,-1500,280,-2559.13
1867,PATH,-26366.7,3000,280,PATH,-1500,280,-2560.86
1868,PATH,-26391.7,3000,280,PATH,-1500,280,-2562.6
1869,PATH,-26416.7,3000,280,PATH,-1500,280,-2564.34
1870,PATH,-26441.7,3000,280,PATH,-1500,280,-2566.08
1871,PATH,-26466.7,3000,280,PATH,-1500,280,-2567.82
1872,PATH,-26491.7,3000,280,PATH,-1500,280,-2569.55
1873,PATH,-26516.7,3000,280,PATH,-1500,280,-2571.29
1874,PATH,-26541.7,3000,280,PATH,-1500,280,-2573.03
1875,PATH,-26566.7,3000,280,PATH,-1500,280,-2574.77
1876,PATH,-26591.7,3000,280,PATH,-1500,280,-2576.51
1877,PATH,-26616.7,3000,280,PATH,-1500,280,-2578.24
1878,PATH,-26641.7,3000,280,PATH,-1500,280,-2579.98
1879,PATH,-26666.7,3000,280,PATH,-1500,280,-2581.72
1880,PATH,-26691.7,3000,280,PATH,-1500,280,-2583.46
1881,PATH,-26716.7,3000,280,PATH,-1500,280,-2585.2
1882,PATH,-26741.7,3000,280,PATH,-1500,280,-2586.93
1883,PATH,-26766.7,3000,280,PATH,-1500,280,-2588.67
1884,PATH,-26791.7,3000,280,PATH,-1500,280,-2590.41
1885,PATH,-26816.7,3000,280,PATH,-1500,280,-2592.15
1886,PATH,-26841.7,3000,280,PATH,-1500,280,-2593.89
1887,PATH,-26866.7,3000,280,PATH,-1500,280,-2595.62
1888,PATH,-26891.7,3000,280,PATH,-1500,280,-2597.36
1889,PATH,-26916.7,3000,280,PATH,-1500,280,-2599.1
1890,PATH,-26941.7,3000,280,PATH,-1500,280,-2600.84
1891,PATH,-26966.7,3000,280,PATH,-1500,280,-2602.58
1892,PATH,-26991.7,3000,280,PATH,-1500,280,-2604.31
1893,PATH,-27016.7,3000,280,PATH,-1500,280,-2606.05
1894,PATH,-27041.7,3000,280,PATH,-1500,280,-2607.79
1895,PATH,-27066.7,3000,280,PATH,-1500,280,-2609.53
1896,PATH,-27091.7,3000,280,PATH,-1500,280,-2611.27
1897,PATH,-27116.7,3000,280,PATH,-1500,280,-2613
1898,PATH,-27141.7,3000,280,PATH,-1500,280,-2614.74
1899,PATH,-27166.7,3000,280,PATH,-1500,280,-2616.48
1900,PATH,-27191.7,3000,280,PATH,-1500,280,-2618.22
1901,PATH,-27216.7,3000,280,PATH,-1500,280,-2619.96
1902,PATH,-27241.7,3000,280,PATH,-1500,280,-2621.69
1903,PATH,-27266.7,3000,280,PATH,-1500,280,-2623.43
1904,PATH,-27291.7,3000,280,PATH,-1500,280,-2625.17
1905,PATH,-27316.7,3000,280,PATH,-1500,280,-2626.91
1906,PATH,-27341.7,3000,280,PATH,-1500,280,-2628.64
1907,PATH,-27366.7,3000,280,PATH,-1500,280,-2630.38
1908,PATH,-27391.7,3000,280,PATH,-1500,280,-2632.12
1909,PATH,-27416.7,3000,280,PATH,-1500,280,-2633.86
1910,PATH,-27441.7,3000,280,PATH,-1500,280,-2635.6
1911,PATH,-27466.7,3000,280,PATH,-1500,280,-2637.33
1912,PATH,-27491.7,3000,280,PATH,-1500,280,-2639.07
1913,PATH,-27516.7,3000,280,PATH,-1500,280,-2640.81
1914,PATH,-27541.7,3000,280,PATH,-1500,280,-2642.55
1915,PATH,-27566.7,3000,280,PATH,-1500,280,-2644.29
1916,PATH,-27591.7,3000,280,PATH,-1500,280,-2646.02
1917,PATH,-27616.7,3000,280,PATH,-1500,280,-2647.76
1918,PATH,-27641.7,3000,280,PATH,-1500,280,-2649.5
1919,PATH,-27666.7,3000,280,PATH,-1500,280,-2651.24
1920,PATH,-27691.7,3000,280,PATH,-1500,280,-2652.98
1921,PATH,-27716.7,3000,280,PATH,-1500,280,-2654.71
1922,PATH,-27741.7,3000,280,PATH,-1500,280,-2656.45
1923,PATH,-27766.7,3000,280,PATH,-1500,280,-2658.19
1924,PATH,-27791.7,3000,280,PATH,-1500,280,-2659.93
1925,PATH,-27816.7,3000,280,PATH,-1500,280,-2661.67
1926,PATH,-27841.7,3000,280,PATH,-1500,280,-2663.4
1927,PATH,-27866.7,3000,280,PATH,-1500,280,-2665.14
1928,PATH,-27891.7,3000,280,PATH,-1500,280,-2666.88
1929,PATH,-27916.7,3000,280,PATH,-1500,280,-2668.62
1930,PATH,-27941.7,3000,280,PATH,-1500,280,-2670.36
1931,PATH,-27966.7,3000,280,PATH,-1500,280,-2672.09
1932,PATH,-27991.7,3000,280,PATH,-1500,280,-2673.83
1933,PATH,-28016.7,3000,280,PATH,-1500,280,-2675.57
1934,PATH,-28041.7,3000,280,PATH,-1500,280,-2677.31
1935,PATH,-28066.7,3000,280,PATH,-1500,280,-2679.05
1936,PATH,-28091.7,3000,280,PATH,-1500,280,-2680.78
1937,PATH,-28116.7,3000,280,PATH,-1500,280,-2682.52
1938,PATH,-28141.7,3000,280,PATH,-1500,280,-2684.26
1939,PATH,-28166.7,3000,280,PATH,-1500,280,-2686
1940,PATH,-28191.7,3000,280,PATH,-1500,280,-2687.74
1941,PATH,-28216.7,3000,280,PATH,-1500,280,-2689.47
1942,PATH,-28241.7,3000,280,PATH,-1500,280,-2691.21
1943,PATH,-28266.7,3000,280,PATH,-1500,280,-2692.95
1944,PATH,-28291.7,3000,280,PATH,-1500,280,-2694.69
1945,PATH,-28316.7,3000,280,PATH,-1500,280,-2696.42
1946,PATH,-28341.7,3000,280,PATH,-1500,280,-2698.16
1947,PATH,-28366.7,3000,280,PATH,-1500,280,-2699.9
1948,PATH,-28391.7,3000,280,PATH,-1500,280,-2701.64
1949,PATH,-28416.7,3000,280,PATH,-1500,280,-2703.38
1950,PATH,-28441.7,3000,280,PATH,-1500,280,-2705.11
1951,PATH,-28466.7,3000,280,PATH,-1500,280,-2706.85
1952,PATH,-28491.7,3000,280,PATH,-1500,280,-2708.59
1953,PATH,-28516.7,3000,280,PATH,-1500,280,-2710.33
1954,PATH,-28541.7,3000,280,PATH,-1500,280,-2712.07
1955,PATH,-28566.7,3000,280,PATH,-1500,280,-2713.8
1956,PATH,-28591.7,3000,280,PATH,-1500,280,-2715.54
1957,PATH,-28616.7,3000,280,PATH,-1500,280,-2717.28
1958,PATH,-28641.7,3000,280,PATH,-1500,280,-2719.02
1959,PATH,-28666.7,3000,280,PATH,-1500,280,-2720.76
1960,PATH,-28691.7,3000,280,PATH,-1500,280,-2722.49
1961,PATH,-28716.7,3000,280,PATH,-1500,280,-2724.23
1962,PATH,-28741.7,3000,280,PATH,-1500,280,-2725.97
1963,PATH,-28766.7,3000,280,PATH,-1500,280,-2727.71
1964,PATH,-28791.7,3000,280,PATH,-1500,280,-2729.45
1965,PATH,-28816.7,3000,280,PATH,-1500,280,-2731.18
1966,PATH,-28841.7,3000,280,PATH,-1500,280,-2732.92
1967,PATH,-28866.7,3000,280,PATH,-1500,280,-2734.66
1968,PATH,-28891.7,3000,280,PATH,-1500,280,-2736.4
1969,PATH,-28916.7,3000,280,PATH,-1500,280,-2738.14
1970,PATH,-28941.7,3000,280,PATH,-1500,280,-2739.87
1971,PATH,-28966.7,3000,280,PATH,-1500,280,-2741.61
1972,PATH,-28991.7,3000,280,PATH,-1500,280,-2743.35
1973,PATH,-29016.7,3000,280,PATH,-1500,280,-2745.09
1974,PATH,-29041.7,3000,280,PATH,-1500,280,-2746.83
1975,PATH,-29066.7,3000,280,PATH,-1500,280,-2748.56
1976,PATH,-29091.7,3000,280,PATH,-1500,280,-2750.3
1977,PATH,-29116.7,3000,280,PATH,-1500,280,-2752.04
1978,PATH,-29141.7,3000,280,PATH,-1500,280,-2753.78
1979,PATH,-29166.7,3000,280,PATH,-1500,280,-2755.52
1980,PATH,-29191.7,3000,280,PATH,-1500,280,-2757.25
1981,PATH,-29216.7,3000,280,PATH,-1500,280,-2758.99
1982,PATH,-29241.7,3000,280,PATH,-1500,280,-2760.73
1983,PATH,-29266.7,3000,280,PATH,-1500,280,-2762.47
1984,PATH,-29291.7,3000,280,PATH,-1500,280,-2764.21
1985,PATH,-29316.7,3000,280,PATH,-1500,280,-2765.94
1986,PATH,-29341.7,3000,280,PATH,-1500,280,-2767.68
1987,PATH,-29366.7,3000,280,PATH,-1500,280,-2769.42
1988,PATH,-29391.7,3000,280,PATH,-1500,280,-2771.16
1989,PATH,-29416.7,3000,280,PATH,-1500,280,-2772.89
1990,PATH,-29441.7,3000,280,PATH,-1500,280,-2774.63
1991,PATH,-29466.7,3000,280,PATH,-1500,280,-2776.37
1992,PATH,-29491.7,3000,280,PATH,-1500,280,-2778.11
1993,PATH,-29516.7,3000,280,PATH,-1500,280,-2779.85
1994,PATH,-29541.7,3000,280,PATH,-1500,280,-2781.58
1995,PATH,-29566.7,3000,280,PATH,-1500,280,-2783.32
1996,PATH,-29591.7,3000,280,PATH,-1500,280,-2785.06
1997,PATH,-29616.7,3000,280,PATH,-1500,280,-2786.8
1998,PATH,-29641.7,3000,280,PATH,-1500,280,-2788.54
1999,PATH,-29666.7,3000,280,PATH,-1500,280,-2790.27
2000,PATH,-29691.7,3000,280,PATH,-1500,280,-2792.01
2001,PATH,-29716.7,3000,280,PATH,-1500,280,-2793.75
2002,PATH,-29741.7,3000,280,PATH,-1500,280,-2795.49
2003,PATH,-29766.7,3000,280,PATH,-1500,280,-2797.23
2004,PATH,-29791.7,3000,280,PATH,-1500,280,-2798.96
2005,PATH,-29816.7,3000,280,PATH,-1500,280,-2800.7
2006,PATH,-29841.7,3000,280,PATH,-1500,280,-2802.44
2007,PATH,-29866.7,3000,280,PATH,-1500,280,-2804.18
2008,PATH,-29891.7,3000,280,PATH,-1500,280,-2805.92
2009,PATH,-29916.7,3000,280,PATH,-1500,280,-2807.65
2010,PATH,-29941.7,3000,280,PATH,-1500,280,-2809.39
2011,PATH,-29966.7,3000,280,PATH,-1500,280,-2811.13
2012,PATH,-29991.7,3000,280,PATH,-1500,280,-2812.87
2013,PATH,-30016.7,3000,280,PATH,-1500,280,-2814.61
2014,PATH,-30041.7,3000,280,PATH,-1500,280,-2816.34
2015,PATH,-30066.7,3000,280,PATH,-1500,280,-2818.08
2016,PATH,-30091.7,3000,280,PATH,-1500,280,-2819.82
2017,PATH,-30116.7,3000,280,PATH,-1500,280,-2821.56
2018,PATH,-30141.7,3000,280,PATH,-1500,280,-2823.3
2019,PATH,-30166.7,3000,280,PATH,-1500,280,-2825.03
2020,PATH,-30191.7,3000,280,PATH,-1500,280,-2826.77
2021,PATH,-30216.7,3000,280,PATH,-1500,280,-2828.51
2022,PATH,-30241.7,3000,280,PATH,-1500,280,-2830.25
2023,PATH,-30266.7,3000,280,PATH,-1500,280,-2831.99
2024,PATH,-30291.7,3000,280,PATH,-1500,280,-2833.72
2025,PATH,-30316.7,3000,280,PATH,-1500,280,-2835.46
2026,PATH,-30341.7,3000,280,PATH,-1500,280,-2837.2
2027,PATH,-30366.7,3000,280,PATH,-1500,280,-2838.94
2028,PATH,-30391.7,3000,280,PATH,-1500,280,-2840.67
2029,PATH,-30416.7,3000,280,PATH,-1500,280,-2842.41
2030,PATH,-30441.7,3000,280,PATH,-1500,280,-2844.15
2031,PATH,-30466.7,3000,280,PATH,-1500,280,-2845.89
2032,PATH,-30491.7,3000,280,PATH,-1500,280,-2847.63
2033,PATH,-30516.7,3000,280,PATH,-1500,280,-2849.36
2034,PATH,-30541.7,3000,280,PATH,-1500,280,-2851.1
2035,PATH,-30566.7,3000,280,PATH,-1500,280,-2852.84
2036,PATH,-30591.7,3000,280,PATH,-1500,280,-2854.58
2037,PATH,-30616.7,3000,280,PATH,-1500,280,-2856.32
2038,PATH,-30641.7,3000,280,PATH,-1500,280,-2858.05
2039,PATH,-30666.7,3000,280,PATH,-1500,280,-2859.79
2040,PATH,-30691.7,3000,280,PATH,-1500,280,-2861.53
2041,PATH,-30716.7,3000,280,PATH,-1500,280,-2863.27
2042,PATH,-30741.7,3000,280,PATH,-1500,280,-2865.01
2043,PATH,-30766.7,3000,280,PATH,-1500,280,-2866.74
2044,PATH,-30791.7,3000,280,PATH,-1500,280,-2868.48
2045,PATH,-30816.7,3000,280,PATH,-1500,280,-2870.22
2046,PATH,-30841.7,3000,280,PATH,-1500,280,-2871.96
2047,PATH,-30866.7,3000,280,PATH,-1500,280,-2873.7
2048,PATH,-30891.7,3000,280,PATH,-1500,280,-2875.43
2049,PATH,-30916.7,3000,280,PATH,-1500,280,-2877.17
2050,PATH,-30941.7,3000,280,PATH,-1500,280,-2878.91
2051,PATH,-30966.7,3000,280,PATH,-1500,280,-2880.65
2052,PATH,-30991.7,3000,280,PATH,-1500,280,-2882.39
2053,PATH,-31016.7,3000,280,PATH,-1500,280,-2884.12
2054,PATH,-31041.7,3000,280,PATH,-1500,280,-2885.86
2055,PATH,-31066.7,3000,280,PATH,-1500,280,-2887.6
2056,PATH,-31091.7,3000,280,PATH,-1500,280,-2889.34
2057,PATH,-31116.7,3000,280,PATH,-1500,280,-2891.08
2058,PATH,-31141.7,3000,280,PATH,-1500,280,-2892.81
2059,PATH,-31166.7,3000,280,PATH,-1500,280,-2894.55
2060,PATH,-31191.7,3000,280,PATH,-1500,280,-2896.29
2061,PATH,-31216.7,3000,280,PATH,-1500,280,-2898.03
2062,PATH,-31241.7,3000,280,PATH,-1500,280,-2899.77
2063,PATH,-31266.7,3000,280,PATH,-1500,280,-2901.5
2064,PATH,-31291.7,3000,280,PATH,-1500,280,-2903.24
2065,PATH,-31316.7,3000,280,PATH,-1500,280,-2904.98
2066,PATH,-31341.7,3000,280,PATH,-1500,280,-2906.72
2067,PATH,-31366.7,3000,280,PATH,-1500,280,-2908.46
2068,PATH,-31391.7,3000,280,PATH,-1500,280,-2910.19
2069,PATH,-31416.7,3000,280,PATH,-1500,280,-2911.93
2070,PATH,-31441.7,3000,280,PATH,-1500,280,-2913.67
2071,PATH,-31466.7,3000,280,PATH,-1500,280,-2915.41
2072,PATH,-31491.7,3000,280,PATH,-1500,280,-2917.14
2073,PATH,-31516.7,3000,280,PATH,-1500,280,-2918.88
2074,PATH,-31541.7,3000,280,PATH,-1500,280,-2920.62
2075,PATH,-31566.7,3000,280,PATH,-1500,280,-2922.36
2076,PATH,-31591.7,3000,280,PATH,-1500,280,-2924.1
2077,PATH,-31616.7,3000,280,PATH,-1500,280,-2925.83
2078,PATH,-31641.7,3000,280,PATH,-1500,280,-2927.57
2079,PATH,-31666.7,3000,280,PATH,-1500,280,-2929.31
2080,PATH,-31691.7,3000,280,PATH,-1500,280,-2931.05
2081,PATH,-31716.7,3000,280,PATH,-1500,280,-2932.79
2082,PATH,-31741.7,3000,280,PATH,-1500,280,-2934.52
2083,PATH,-31766.7,3000,280,PATH,-1500,280,-2936.26
2084,PATH,-31791.7,3000,280,PATH,-1500,280,-2938
2085,PATH,-31816.7,3000,280,PATH,-1500,280,-2939.74
2086,PATH,-31841.7,3000,280,PATH,-1500,280,-2941.48
2087,PATH,-31866.7,3000,280,PATH,-1500,280,-2943.21
2088,PATH,-31891.7,3000,280,PATH,-1500,280,-2944.95
2089,PATH,-31916.7,3000,280,PATH,-1500,280,-2946.69
2090,PATH,-31941.7,3000,280,PATH,-1500,280,-2948.43
2091,PATH,-31966.7,3000,280,PATH,-1500,280,-2950.17
2092,PATH,-31991.7,3000,280,PATH,-1500,280,-2951.9
2093,PATH,-32016.7,3000,280,PATH,-1500,280,-2953.64
2094,PATH,-32041.7,3000,280,PATH,-1500,280,-2955.38
2095,PATH,-32066.7,3000,280,PATH,-1500,280,-2957.12
2096,PATH,-32091.7,3000,280,PATH,-1500,280,-2958.86
2097,PATH,-32116.7,3000,280,PATH,-1500,280,-2960.59
2098,PATH,-32141.7,3000,280,PATH,-1500,280,-2962.33
2099,PATH,-32166.7,3000,280,PATH,-1500,280,-2964.07
2100,PATH,-32191.7,3000,280,PATH,-1500,280,-2965.81
2101,PATH,-32216.7,3000,280,PATH,-1500,280,-2967.55
2102,PATH,-32241.7,3000,280,PATH,-1500,280,-2969.28
2103,PATH,-32266.7,3000,280,PATH,-1500,280,-2971.02
2104,PATH,-32291.7,3000,280,PATH,-1500,280,-2972.76
2105,PATH,-32316.7,3000,280,PATH,-1500,280,-2974.5
2106,PATH,-32341.7,3000,280,PATH,-1500,280,-2976.24
2107,PATH,-32366.7,3000,280,PATH,-1500,280,-2977.97
2108,PATH,-32391.7,3000,280,PATH,-1500,280,-2979.71
2109,PATH,-32416.7,3000,280,PATH,-1500,280,-2981.45
2110,PATH,-32441.7,3000,280,PATH,-1500,280,-2983.19
2111,PATH,-32466.7,3000,280,PATH,-1500,280,-2984.92
2112,PATH,-32491.7,3000,280,PATH,-1500,280,-2986.66
2113,PATH,-32516.7,3000,280,PATH,-1500,280,-2988.4
2114,PATH,-32541.7,3000,280,PATH,-1500,280,-2990.14
2115,PATH,-32566.7,3000,280,PATH,-1500,280,-2991.88
2116,PATH,-32591.7,3000,280,PATH,-1500,280,-2993.61
2117,PATH,-32616.7,3000,280,PATH,-1500,280,-2995.35
2118,PATH,-32641.7,3000,280,PATH,-1500,280,-2997.09
2119,PATH,-32666.7,3000,280,PATH,-1500,280,-2998.83
2120,PATH,-32691.7,3000,280,PATH,-1500,280,-3000.57
2121,PATH,-32716.7,3000,280,PATH,-1500,280,-3002.3
2122,PATH,-32741.7,3000,280,PATH,-1500,280,-3004.04
2123,PATH,-32766.7,3000,280,PATH,-1500,280,-3005.78
2124,PATH,-32791.7,3000,280,PATH,-1500,280,-3007.52
2125,PATH,-32816.7,3000,280,PATH,-1500,280,-3009.26
2126,PATH,-32841.7,3000,280,PATH,-1500,280,-3010.99
2127,PATH,-32866.7,3000,280,PATH,-1500,280,-3012.73
2128,PATH,-32891.7,3000,280,PATH,-1500,280,-3014.47
2129,PATH,-32916.7,3000,280,PATH,-1500,280,-3016.21
2130,PATH,-32941.7,3000,280,PATH,-1500,280,-3017.95
2131,PATH,-32966.7,3000,280,PATH,-1500,280,-3019.68
2132,PATH,-32991.7,3000,280,PATH,-1500,280,-3021.42
2133,PATH,-33016.7,3000,280,PATH,-1500,280,-3023.16
2134,PATH,-33041.7,3000,280,PATH,-1500,280,-3024.9
2135,PATH,-33066.7,3000,280,PATH,-1500,280,-3026.64
2136,PATH,-33091.7,3000,280,PATH,-1500,280,-3028.37
2137,PATH,-33116.7,3000,280,PATH,-1500,280,-3030.11
2138,PATH,-33141.7,3000,280,PATH,-1500,280,-3031.85
2139,PATH,-33166.7,3000,280,PATH,-1500,280,-3033.59
2140,PATH,-33191.7,3000,280,PATH,-1500,280,-3035.33
2141,PATH,-33216.7,3000,280,PATH,-1500,280,-3037.06
2142,PATH,-33241.7,3000,280,PATH,-1500,280,-3038.8
2143,PATH,-33266.7,3000,280,PATH,-1500,280,-3040.54
2144,PATH,-33291.7,3000,280,PATH,-1500,280,-3042.28
2145,PATH,-33316.7,3000,280,PATH,-1500,280,-3044.02
2146,PATH,-33341.7,3000,280,PATH,-1500,280,-3045.75
2147,PATH,-33366.7,3000,280,PATH,-1500,280,-3047.49
2148,PATH,-33391.7,3000,280,PATH,-1500,280,-3049.23
2149,PATH,-33416.7,3000,280,PATH,-1500,280,-3050.97
2150,PATH,-33441.7,3000,280,PATH,-1500,280,-3052.71
2151,PATH,-33466.7,3000,280,PATH,-1500,280,-3054.44
2152,PATH,-33491.7,3000,280,PATH,-1500,280,-3056.18
2153,PATH,-33516.7,3000,280,PATH,-1500,280,-3057.92
2154,PATH,-33541.7,3000,280,PATH,-1500,280,-3059.66
2155,PATH,-33566.7,3000,280,PATH,-1500,280,-3061.39
2156,PATH,-33591.7,3000,280,PATH,-1500,280,-3063.13
2157,PATH,-33616.7,3000,280,PATH,-1500,280,-3064.87
2158,PATH,-33641.7,3000,280,PATH,-1500,280,-3066.61
2159,PATH,-33666.7,3000,280,PATH,-1500,280,-3068.35
2160,PATH,-33691.7,3000,280,PATH,-1500,280,-3070.08
2161,PATH,-33716.7,3000,280,PATH,-1500,280,-3071.82
2162,PATH,-33741.7,3000,280,PATH,-1500,280,-3073.56
2163,PATH,-33766.7,3000,280,PATH,-1500,280,-3075.3
2164,PATH,-33791.7,3000,280,PATH,-1500,280,-3077.04
2165,PATH,-33816.7,3000,280,PATH,-1500,280,-3078.77
2166,PATH,-33841.7,3000,280,PATH,-1500,280,-3080.51
2167,PATH,-33866.7,3000,280,PATH,-1500,280,-3082.25
2168,PATH,-33891.7,3000,280,PATH,-1500,280,-3083.99
2169,PATH,-33916.7,3000,280,PATH,-1500,280,-3085.73
2170,PATH,-33941.7,3000,280,PATH,-1500,280,-3087.46
2171,PATH,-33966.7,3000,280,PATH,-1500,280,-3089.2
2172,PATH,-33991.7,3000,280,PATH,-1500,280,-3090.94
2173,PATH,-34016.7,3000,280,PATH,-1500,280,-3092.68
2174,PATH,-34041.7,3000,280,PATH,-1500,280,-3094.42
2175,PATH,-34066.7,3000,280,PATH,-1500,280,-3096.15
2176,PATH,-34091.7,3000,280,PATH,-1500,280,-3097.89
2177,PATH,-34116.7,3000,280,PATH,-1500,280,-3099.63
2178,PATH,-34141.7,3000,280,PATH,-1500,280,-3101.37
2179,PATH,-34166.7,3000,280,PATH,-1500,280,-3103.11
2180,PATH,-34191.7,3000,280,PATH,-1500,280,-3104.84
2181,PATH,-34216.7,3000,280,PATH,-1500,280,-3106.58
2182,PATH,-34241.7,3000,280,PATH,-1500,280,-3108.32
2183,PATH,-34266.7,3000,280,PATH,-1500,280,-3110.06
2184,PATH,-34291.7,3000,280,PATH,-1500,280,-3111.8
2185,PATH,-34316.7,3000,280,PATH,-1500,280,-3113.53
2186,PATH,-34341.7,3000,280,PATH,-1500,280,-3115.27
2187,PATH,-34366.7,3000,280,PATH,-1500,280,-3117.01
2188,PATH,-34391.7,3000,280,PATH,-1500,280,-3118.75
2189,PATH,-34416.7,3000,280,PATH,-1500,280,-3120.49
2190,PATH,-34441.7,3000,280,PATH,-1500,280,-3122.22
2191,PATH,-34466.7,3000,280,PATH,-1500,280,-3123.96
2192,PATH,-34491.7,3000,280,PATH,-1500,280,-3125.7
2193,PATH,-34516.7,3000,280,PATH,-1500,280,-3127.44
2194,PATH,-34541.7,3000,280,PATH,-1500,280,-3129.17
2195,PATH,-34566.7,3000,280,PATH,-1500,280,-3130.91
2196,PATH,-34591.7,3000,280,PATH,-1500,280,-3132.65
2197,PATH,-34616.7,3000,280,PATH,-1500,280,-3134.39
2198,PATH,-34641.7,3000,280,PATH,-1500,280,-3136.13
2199,PATH,-34666.7,3000,280,PATH,-1500,280,-3137.86
2200,PATH,-34691.7,3000,280,PATH,-1500,280,-3139.6
2201,PATH,-34716.7,3000,280,PATH,-1500,280,-3141.34
2202,PATH,-34741.7,3000,280,PATH,-1500,280,-3143.08
2203,PATH,-34766.7,3000,280,PATH,-1500,280,-3144.82
2204,PATH,-34791.7,3000,280,PATH,-1500,280,-3146.55
2205,PATH,-34816.7,3000,280,PATH,-1500,280,-3148.29
2206,PATH,-34841.7,3000,280,PATH,-1500,280,-3150.03
